1117	443	1
105	5224	19
101	5323	10
2260	6579	1
40242	7426	17
14	172	16
104	5709	3
14	1671	14
195	7019	3
669	5742	1
41351	865	22
108	8661	9
14	749	6
104	939	3
14	5736	12
544	9284	2
16151	5165	7
14643	116	2
7185	5664	43
159	9542	15
2353	8835	2
14192	4792	5
7260	5312	16
12	2849	31
4019	598	1
20407	9870	1
109	760	0
34425	7617	3
31024	8873	35
1179	6125	6
110	1273	2
300	1080	16
21161	9163	3
20783	6041	22
109	1910	0
1159	5665	1
130	7467	23
198	1759	21
31787	6255	11
205	408	18
14	146	41
275	410	11
105	1158	5
836	6932	4
1020	3677	2
178	716	2
32051	7678	4
30444	3188	3
34562	7127	1
24040	7144	19
103	7330	18
21833	7123	21
36127	9238	13
113	6403	14
44855	2418	4
2953	8367	13
114	6348	14
111	2293	1
14	4960	26
226	884	15
112	9610	8
104	5059	3
109	1457	0
503	5647	19
42471	4279	7
27955	1411	4
12	5230	8
926	1031	2
117	6116	10
105	3466	12
30163	2227	23
197	5921	6
181	8169	11
2473	2366	0
25485	3604	12
57	5461	6
39971	9959	1
12	8198	7
22994	5648	6
12	392	8
416	6470	4
141	4578	4
3152	3833	6
34180	3355	21
274	979	1
215	9475	4
1178	1199	6
544	2959	4
9161	539	7
43642	6287	1
106	9456	12
13946	3972	10
7074	4969	10
6428	3576	7
45	8683	4
1532	4630	15
114	6469	8
107	1328	25
20091	7186	0
28579	865	9
39279	8372	11
41424	6949	5
9	318	23
12	7075	19
39950	9874	34
14	9409	17
3495	7926	12
5846	9029	2
369	3575	12
10162	8625	2
788	6743	2
6875	1640	4
8	9940	8
2543	628	5
41482	4015	3
35343	1915	10
345	7404	0
113	5220	27
118	6695	9
783	9554	1
1081	5631	0
101	4079	1
16062	8696	25
12	9608	7
12	9123	25
101	3368	1
17544	3034	0
102	7213	12
15045	10000	2
5055	8613	4
14254	10	0
770	5268	1
160	5713	37
9	7386	26
25608	3075	19
8881	3006	25
104	6728	8
14	3241	27
106	118	21
9843	1989	4
108	7775	9
14	3129	38
17257	2666	0
158	5522	4
103	8333	12
969	3551	11
4109	4544	8
104	8359	16
37992	7638	6
1615	5389	5
1877	6757	0
12561	6112	6
4538	7115	12
19334	5740	0
12	6476	1
123	6393	6
8	3284	18
5477	3369	3
387	7569	9
42072	824	8
104	3682	18
15940	383	0
2728	4951	9
237	1889	1
102	4331	13
14	3876	23
109	856	0
142	6179	0
14	1029	18
934	6328	17
22647	461	20
106	7610	10
33141	647	7
151	9631	16
29286	2767	5
2498	6829	0
12	7051	1
115	4201	15
12	294	12
8827	371	22
693	7221	2
3118	9033	2
6634	3050	13
287	3617	2
31609	6003	5
20170	7321	1
3486	6247	4
12	5413	16
190	7145	0
118	4072	15
103	5219	21
134	1113	2
779	4528	17
12	8161	9
86	8164	9
111	5174	14
14	8323	11
5763	6571	4
211	4903	21
32805	901	13
38949	3717	3
9	3576	22
470	4009	7
5571	1757	12
38385	6372	11
12564	8226	4
23797	9761	2
12	9338	36
37167	9338	8
1197	194	0
33283	3157	3
1821	8962	10
428	4860	12
109	1041	0
154	8251	12
161	5165	16
12	9510	3
2727	6557	23
24952	9723	12
17223	4488	3
169	4853	12
9	401	7
126	5012	34
34138	4333	15
128	1669	3
109	1750	0
304	3493	7
134	5458	8
12	5191	14
39	7365	13
177	7814	8
38968	1833	8
35720	6889	9
879	8439	10
14	6503	9
9611	5676	3
12	5293	2
101	4460	12
40066	3644	26
115	5230	9
14	4047	15
128	8038	8
22980	3436	11
14	9349	25
18740	864	7
111	5659	2
14	8878	7
107	8337	2
244	2239	7
18405	2596	8
40586	5010	12
1093	4607	8
658	82	5
23402	4938	6
114	584	5
6612	2965	9
102	3557	12
3994	3746	5
9275	676	13
9741	7338	1
1033	814	4
18829	4637	0
101	8205	1
192	7974	10
34167	5805	7
110	2110	23
112	5990	9
1427	8154	11
5593	6627	14
1431	5208	23
39862	7446	17
2518	9737	0
186	6650	2
111	5340	2
114	9579	2
440	8991	0
26228	8249	3
12	5738	2
41926	1141	15
10210	4013	10
25642	7905	16
1714	8411	2
4312	3974	23
104	5283	5
137	9119	26
1041	4058	2
12	1446	8
5992	655	4
5	6022	11
14768	6194	8
14	2850	5
41776	3952	5
1843	755	1
7383	9301	27
21440	7895	4
115	8321	4
33040	9195	5
12	4160	8
131	9696	11
101	6510	1
17	9890	5
8672	9893	3
171	5663	9
132	5715	0
3494	3667	1
21018	8357	0
106	9396	4
454	7186	3
9741	7213	3
154	9276	10
12	8481	5
2851	1184	13
104	2024	13
632	9930	2
30569	5870	8
29288	5231	20
21959	9842	2
15576	8919	13
105	9536	3
103	9898	19
115	9930	1
1065	3030	22
101	9160	4
12	9737	10
12	4128	19
21265	5627	22
86	4132	7
311	3120	5
4758	8921	7
131	3438	12
259	3157	8
4793	6416	10
171	4306	26
9604	387	28
325	617	2
1382	4198	6
12	8356	2
12	207	17
24325	1680	8
6828	3833	4
12	3525	10
6266	4646	18
295	7314	5
619	1617	2
12	5324	13
101	5827	1
1467	6760	0
29353	6334	2
5152	7727	7
40450	7792	9
10289	7282	8
104	7809	17
1021	4565	2
233	9926	0
1681	6750	16
2579	9967	18
34458	1072	21
12	3105	2
138	1875	4
571	1041	20
2234	4958	2
120	5012	31
13544	6479	13
1741	5600	7
138	2072	9
12	1345	17
1000	1836	8
20061	7118	0
12	1188	13
101	357	3
5240	8142	0
2114	7193	22
86	8353	2
37676	2206	14
137	49	12
288	5576	12
3592	1967	13
170	315	0
25685	8178	8
9	413	6
101	3917	4
12	2700	10
105	6572	23
101	6415	14
14	4682	13
6967	4868	14
14	547	25
14	5039	17
113	4425	10
134	5470	9
8178	7228	0
12	1058	27
1435	7649	19
103	5389	10
1950	9933	11
32311	3534	3
11425	3693	5
14	7759	6
4218	1629	4
104	2222	21
1902	5434	22
12349	1234	4
4665	9492	21
6991	892	34
44269	2736	25
12	3596	14
194	3212	0
28424	8699	1
107	3672	1
251	1057	10
21604	4126	4
9	3480	13
665	177	20
12	2662	6
110	6038	25
108	1520	1
4764	832	1
21929	9664	0
116	8772	2
14	2414	6
32272	1270	20
2089	8964	16
34071	7229	5
14	5608	21
35381	7425	21
432	7107	30
288	6318	13
164	9729	9
4770	9556	3
442	2805	2
4243	3761	13
107	9620	1
43600	3299	32
14	8576	26
6015	2231	6
2750	7598	6
102	7553	13
125	9104	3
5440	1353	7
6775	4025	5
12	448	1
5720	5827	23
6855	7205	11
305	747	3
122	3037	6
738	1589	13
107	2321	1
465	3941	3
6222	6823	10
12203	1529	6
1520	2701	7
3327	5886	7
106	760	8
14	6245	12
1155	3788	6
12250	2726	12
1176	7420	2
1151	9750	7
559	8128	5
129	868	11
18052	1786	6
28548	1273	3
12	8841	14
14	1863	21
25526	7886	12
270	5079	19
1472	8602	0
282	1561	28
113	7948	3
12	7616	4
8	4880	6
14	8638	35
10963	3879	20
1201	3918	0
418	7964	10
468	7930	14
14	5336	7
9819	8323	3
4215	400	5
12	9905	10
234	5170	2
101	1237	21
397	1296	13
41993	4056	1
39026	1767	3
6489	2213	4
2953	6360	12
14	5214	17
14	6484	10
40931	3074	17
2737	9044	8
4672	1369	10
15745	8082	10
1214	8245	2
12	1053	25
101	5755	1
12	8021	8
33612	4491	6
796	1047	21
107	9196	7
1925	758	14
3582	9062	2
5177	6507	0
16	7364	11
2041	4193	18
14	5562	25
713	9832	1
12	4702	7
2240	242	2
221	7001	0
12330	6017	14
25270	503	4
790	3271	1
6757	6698	10
14	5038	42
479	2091	1
989	1357	9
145	5413	2
9	1359	14
9	3694	11
41900	2753	15
13976	2027	5
35386	9200	28
14	9534	8
12	2612	10
12843	9803	18
12	3578	8
1419	2671	6
43866	5520	7
2304	4526	10
44654	3119	15
104	8695	25
14	1777	17
1100	6229	9
5868	8047	14
12	4502	23
176	4691	4
173	2951	9
14	4185	23
14	5746	9
7327	7755	8
14	8283	16
107	2350	3
113	7668	1
813	1336	10
101	3259	2
103	4980	24
12	9243	4
24195	1705	4
819	1149	32
14	6457	4
6921	6248	13
618	5594	2
42342	7630	10
20620	6888	4
10080	7318	14
286	3740	11
17915	3897	0
107	5422	6
17143	4154	24
14	8413	6
36571	3940	8
12	1874	11
1586	3984	39
12	3478	18
1786	3814	2
36547	3497	14
12	8466	6
110	1572	7
20993	1823	9
213	1168	20
10782	5355	2
249	1303	3
520	9299	7
12	8886	12
19770	6558	0
1144	5659	11
6400	7513	19
32974	4075	6
767	7818	13
677	161	10
30208	1227	7
102	8816	7
6935	313	17
604	5763	13
19861	6710	0
2870	9127	3
356	1359	6
12	1718	3
103	8624	11
8	7716	11
43654	8268	12
4344	6576	15
113	5714	6
201	9638	3
16220	510	0
2063	7788	6
9164	4968	21
12	2874	14
16960	2198	0
8	5222	4
29129	7198	5
704	2620	3
27739	7448	1
14	1562	9
104	3480	21
13394	1441	2
19415	9515	1
253	5886	6
4843	6627	6
3040	8265	19
14852	1727	4
158	5736	3
26761	4452	18
3144	36	7
133	6600	10
114	4400	14
14	7955	14
104	7859	6
19195	4937	0
42372	9241	15
1427	2793	5
2441	4410	29
12620	4031	4
12	1175	14
26991	9835	1
127	3731	4
8364	8945	0
102	9275	2
556	1880	15
102	5177	5
4589	3051	3
9	1795	13
610	9091	6
532	3469	4
103	9532	14
39713	7926	8
187	8971	2
110	4003	13
9669	1900	8
43955	6069	2
12	1973	18
108	6218	1
8902	3117	5
8	7874	6
12125	2162	9
166	8640	9
9962	9672	16
1045	9898	21
18509	6973	1
339	5339	0
109	1193	0
5358	2534	19
107	4514	3
9358	7833	21
2658	3715	10
464	6066	7
12	1972	6
384	2340	18
12	8209	23
24909	4539	11
17785	3548	0
23370	5264	13
886	3446	6
925	1140	20
24688	3572	11
3322	1076	4
106	1164	15
172	2821	2
14	5424	14
42707	3834	7
43140	1060	13
20256	7494	0
1451	2110	3
190	7192	0
30899	4586	22
20603	5859	29
109	1646	0
14	1789	16
172	4620	5
107	4965	3
3550	3829	33
16690	1847	0
161	1595	4
12	8343	1
10921	485	3
16518	942	0
459	8299	4
44713	8679	27
14	2845	7
3493	2213	13
25353	60	19
16784	2140	0
18530	504	2
14	7354	17
1009	3428	5
36846	7576	10
532	2442	2
12	2770	7
20006	8563	8
4187	387	18
1428	1003	11
145	9829	2
108	650	2
31970	2747	7
30666	6872	3
112	8157	16
106	5610	11
3592	9200	27
12	9239	5
8	1603	19
8	4580	5
12	3768	15
12	6394	5
12	1433	10
11941	822	9
110	486	4
18323	4310	0
7115	2303	5
3236	8233	4
9161	7335	8
11497	5810	8
14	4406	28
11881	3730	11
401	7808	31
12	2069	7
11129	690	28
12	8890	13
1598	6000	10
8210	3444	1
1894	2452	7
5599	1861	21
14	5305	8
18357	2176	15
193	8371	6
711	9921	2
40467	7551	11
42557	6596	15
14	6678	13
14	4407	8
181	466	6
1055	1757	8
27320	5611	6
13383	4597	3
23488	3154	2
103	3961	8
105	8215	12
14	3605	17
14	9567	7
36690	1145	4
104	9950	2
29113	3461	24
574	2747	0
42640	871	14
36081	5405	4
3856	2009	14
105	8912	12
196	5850	2
12	2009	8
6917	9189	3
20522	5631	5
11415	3277	9
101	6142	6
101	6929	1
220	2768	1
36385	3502	3
8	5675	19
1901	8294	22
157	6279	19
571	7107	4
39	3286	7
279	3426	1
2675	3247	16
33693	1973	7
267	9662	7
38028	3781	12
12537	6682	1
947	874	2
12	922	6
5299	7822	17
158	4483	6
24376	4265	2
3251	8366	4
39	8723	5
3085	7257	1
32195	7405	3
8181	7309	0
8582	7700	10
274	7942	10
15179	427	8
8	5187	3
6362	9973	4
11394	7941	10
105	3992	2
1723	9394	8
2214	1147	5
134	3843	13
41761	4330	30
138	6151	2
8616	5972	9
110	4611	8
29409	9195	10
14	9053	31
10799	503	3
29240	6599	5
44849	8252	1
412	2029	3
124	8068	2
25875	9804	4
12	7152	11
108	9130	9
2137	376	11
12	2684	3
1663	1023	5
28090	2730	13
148	4296	3
14	7665	9
467	9758	7
157	4228	10
176	1779	9
12	6229	21
8	3046	24
12	1235	6
307	6610	2
8094	5966	0
889	9784	5
12	6576	9
1870	6706	16
15026	9188	11
12	9977	3
368	6759	4
702	4092	17
136	4969	9
8530	7154	7
1150	6789	4
109	1998	0
116	6750	13
14	147	18
4577	1832	1
1206	6817	0
125	5190	3
599	7645	7
8	1935	9
14	4220	16
27040	9905	25
191	6804	18
305	3614	1
12	1556	6
45	752	7
8	2244	4
153	1627	32
656	4928	7
113	4089	4
19993	5404	10
116	8465	21
137	2957	14
2789	5849	6
35237	7132	16
961	659	16
383	1195	5
10394	7360	1
2	5639	22
2711	2414	2
423	3392	0
1702	2086	25
103	3225	10
1015	7218	10
162	1654	4
2073	1913	7
1957	6062	25
9803	512	4
2161	6342	4
6771	7145	9
14236	9	0
12	8986	13
321	5082	0
110	7809	1
154	3240	8
783	2984	1
113	5658	15
12	4154	22
312	4898	5
2014	3360	22
14	8210	13
128	7642	2
102	9051	4
121	2602	3
110	8938	23
103	9492	28
40109	338	30
5354	7982	6
9315	1597	17
17059	8509	1
41723	4616	13
12	7380	5
744	3167	1
7692	2761	4
375	3826	11
7909	4237	0
106	5642	9
35025	8572	26
175	1430	7
102	2064	6
267	2802	3
14	413	22
102	9050	16
129	5116	2
14	3695	32
4592	5856	3
134	1224	4
11727	2312	12
38979	9857	10
9446	9080	9
818	56	8
191	3834	0
14	4688	8
1327	1405	13
26575	7538	2
133	713	6
5878	7410	13
213	7162	4
145	3080	22
23947	9643	4
4393	6989	1
21571	1923	20
101	731	12
135	4137	8
14	1393	8
2985	1284	0
3408	1455	8
217	2197	2
14	1172	20
1878	6800	0
103	2327	10
12	8958	5
25186	1177	6
101	7418	4
3778	4494	0
36619	1375	5
12	5169	17
1634	7027	6
174	1143	6
28787	1967	6
8949	4189	10
979	6905	1
32421	1883	4
6639	7582	5
326	9641	24
43752	8145	16
110	9988	12
101	573	1
235	5937	4
1227	506	5
86	2227	22
104	350	20
113	7112	32
12	1127	40
1118	7714	10
128	5011	10
17606	3001	14
12	9552	28
4625	5758	26
40432	7532	2
992	4198	4
32779	1972	10
105	9304	3
9	1711	12
19573	6505	1
106	750	12
555	524	2
3328	5642	19
12	1247	7
102	2322	3
26655	7620	11
207	1108	17
2408	3032	21
108	3875	8
9958	2871	3
39561	4462	9
10477	862	8
121	7978	14
3162	3827	4
102	1638	35
110	8066	16
113	5884	2
1558	1888	9
528	9446	2
20	8185	9
105	1204	18
115	2612	11
36541	2148	9
4212	5592	2
31285	3641	11
223	8065	2
45	5310	12
42092	9722	20
373	1261	9
128	7263	5
104	8401	15
146	7843	11
16	3916	9
2639	3941	5
863	2887	6
12732	7814	28
30227	1653	6
12	3539	14
119	3360	12
133	1997	17
14405	7242	13
107	9356	1
2428	8635	4
14	3100	14
12	2489	6
23426	550	1
1054	7260	10
156	4971	19
108	1583	1
14	2166	6
44604	5367	31
1586	5733	7
4531	2153	3
6758	3272	3
197	2806	8
235	5531	10
2241	5685	4
992	5217	2
14	7411	12
7085	9122	7
14	6098	9
14	6872	18
4726	249	20
20325	4931	1
111	5291	9
180	4789	1
28781	225	9
511	1280	3
26950	4539	1
206	7160	2
14	3902	18
35713	176	5
23743	4247	5
285	677	0
1767	6144	28
112	8084	13
1372	5762	2
21252	1369	12
2736	3128	2
152	4779	0
127	9040	9
257	3850	5
12	5561	3
541	5342	3
12	6486	4
12	3860	14
19268	5441	0
1480	5809	12
8186	7357	0
16656	8986	23
105	5296	8
24118	8523	17
117	1535	11
10537	5512	2
6074	439	1
14	3802	26
32412	8516	2
14	9616	12
122	9571	14
102	153	8
8	6797	9
23735	5799	26
3068	7749	5
1351	1900	10
201	2755	1
105	1119	10
107	4039	3
1886	9188	0
240	7564	1
4344	7092	5
1501	5455	27
103	5046	6
8	3145	21
8591	1095	12
103	1524	12
924	3193	2
10076	1600	17
134	1447	15
3297	118	35
101	371	7
514	8960	19
13343	9460	17
981	9492	29
14	691	11
1321	9133	0
764	2236	4
102	2157	5
275	1658	18
105	5412	22
3727	6243	3
8786	7779	24
133	4829	17
438	829	20
1826	1050	17
1031	7584	6
12	4615	23
37898	9164	18
147	3416	5
1424	6002	5
124	8282	7
15388	5035	4
101	3657	8
5984	1663	6
2422	1319	10
103	5129	6
3847	8582	0
12	2505	16
152	4701	0
12001	7262	2
38460	2609	1
32050	6488	7
664	2544	7
6469	2763	16
482	3423	8
102	8773	13
8335	374	17
37887	649	22
788	6677	3
22884	5161	1
101	4458	5
14	4041	6
102	8139	7
116	9764	2
196	3499	24
361	610	3
118	78	19
43348	486	5
147	4731	8
119	5791	9
120	3158	2
14	1419	9
111	316	11
12	3941	12
1735	4487	8
8	7382	1
17	7424	12
28227	6368	16
409	8792	0
10179	6646	9
169	7926	14
4473	3119	17
137	5310	14
120	2930	12
148	889	10
2461	42	0
3394	9551	7
7533	6016	9
2961	7306	14
8496	7255	6
271	7902	8
45	6887	9
31486	7298	5
12	1802	15
110	6906	16
9069	5498	3
10659	6403	3
12	3045	8
10101	1988	10
262	5220	2
113	9094	5
115	9799	11
101	2861	4
1622	7842	12
127	5476	8
7054	7025	1
12	5185	7
12376	6562	4
24026	5221	5
105	3493	3
17050	888	14
40439	8553	3
14	972	13
6655	1130	5
295	3639	13
198	3609	15
614	646	9
108	8125	8
2661	5253	8
131	9120	18
3775	4294	0
2	2582	10
101	6405	6
3002	7511	4
439	721	0
33961	1756	12
104	2575	7
188	8537	3
14	397	27
2170	7684	6
12513	9232	6
1777	7726	3
243	7738	0
117	4577	15
2330	1086	26
5941	2518	6
12787	3792	6
1078	3003	0
539	1565	27
139	3873	6
32141	4987	12
12	6894	2
25739	6283	5
34900	6448	7
11820	9401	5
131	5027	1
14	8679	28
172	5272	6
40900	6762	4
23563	4051	7
14	1959	17
179	9386	8
18664	8980	12
6763	5900	22
7544	3724	14
12	4692	32
14	3649	20
1262	3096	10
415	8358	1
455	4786	7
12	3691	8
3538	4030	5
5697	8870	11
402	1712	16
167	6713	4
12	9412	2
410	4217	12
85	842	4
14	7564	10
150	410	17
16204	7597	6
3922	8832	5
3058	1173	2
1424	638	9
18036	2024	11
518	932	8
17797	3603	0
24284	8694	31
116	3427	1
197	3686	1
861	2078	2
258	6681	23
104	4390	25
4606	2014	2
462	3336	0
147	3412	4
113	9995	20
4163	7953	6
798	7840	7
5148	4970	0
102	6729	6
8541	9910	12
20998	8321	0
10967	2412	18
21889	842	3
116	6722	1
379	585	1
6665	5296	7
101	1380	12
2836	6771	1
12	4393	10
547	1349	9
101	9450	3
12	4300	22
1600	3001	20
39524	2824	4
14	718	8
14	3617	15
135	468	2
1320	2057	7
159	7297	3
39584	6381	21
22864	2942	6
1305	1615	21
345	7330	0
10149	6167	11
115	4587	21
43146	2459	17
5342	8318	3
3320	9514	3
3733	7732	8
14	4037	7
5397	8984	9
6871	5599	7
106	6583	4
1497	8221	6
151	6075	7
128	9295	2
12643	9105	2
8124	6515	0
12	2500	5
7195	5625	4
6412	5171	5
110	2226	9
110	915	12
132	5498	0
39132	5587	12
8461	3786	10
4992	722	0
407	9215	7
15840	203	0
2121	4196	7
7890	1204	4
330	3572	16
12	7936	25
1592	713	1
4493	1869	7
2984	1085	0
17623	3080	0
471	962	2
17256	2665	0
27614	5084	8
107	6875	2
128	6593	8
5653	7127	8
43389	7389	7
212	1761	1
8896	8439	14
1058	7809	35
6360	3630	36
1788	1406	1
118	4067	19
12	7695	9
105	6792	2
1677	9528	8
106	4895	7
107	156	3
886	7689	16
21019	8358	0
1641	2974	0
12	1763	18
143	1449	3
35420	6146	2
737	9587	3
4582	7910	27
1101	7532	8
7329	3327	3
5880	4622	10
32871	4265	13
3281	6133	18
4788	5212	5
44583	1781	10
403	2289	4
11001	6277	11
1114	3602	6
29606	8474	7
3087	7457	8
29466	7964	2
214	8066	18
39785	302	5
17	8296	11
3337	8461	10
377	7980	21
33841	394	3
36372	900	8
212	6881	4
4392	863	6
389	1913	2
16980	7718	2
561	3829	36
6953	4416	9
10771	9350	14
118	2794	17
12	427	6
17849	62	4
1675	6429	4
19049	5043	0
9278	5902	3
44188	8332	4
40332	6601	23
12455	3837	2
107	27	1
35755	320	11
23148	2942	4
12	1061	6
2298	5538	1
356	6847	12
109	1848	0
2869	9055	12
14	3439	9
227	6288	14
914	9340	17
12	5645	4
156	7032	7
117	1518	18
173	8573	18
2309	2071	3
108	7004	3
102	8293	20
3821	7316	0
109	1535	0
1239	2342	7
2343	412	20
3608	9777	10
158	697	12
27751	1069	14
12	4256	12
12	300	4
2688	1595	16
12	8354	11
14	7552	11
7950	4153	13
28118	935	6
275	7677	8
8	1297	25
35691	6202	29
2567	9997	14
12	2596	7
21001	7493	5
1326	1451	3
14	5997	20
3509	9947	13
5318	6768	5
2125	4101	0
9	8954	18
1530	8371	1
35610	8681	4
2344	912	2
12	2149	17
18983	4910	1
331	8818	22
14	9419	25
106	8912	14
14	2474	17
102	6568	16
265	6630	0
9151	828	10
242	1238	12
104	3022	8
39156	9551	5
105	9583	12
12	387	20
4038	9851	6
2954	7814	13
5548	9483	1
220	6281	1
14	9293	15
721	4171	0
3135	3721	6
14	9640	19
902	3020	5
40681	9258	6
118	5067	4
252	7622	6
2450	7050	26
102	2085	12
11672	5406	1
238	1140	1
1207	5528	21
1614	1670	7
3003	3908	0
11855	6935	3
23116	6590	7
6578	4619	5
7654	1111	0
308	7912	14
16	4575	9
104	3648	8
937	7957	0
12025	7599	7
2271	2773	1
573	2373	0
12	1512	8
59	646	11
174	4997	1
110	4031	1
145	1785	5
110	2742	3
341	5134	20
614	9764	3
7737	4690	4
2118	2419	0
7	4159	20
226	7166	6
2919	9187	28
757	2471	14
36565	5465	5
480	4477	5
119	4666	10
132	5661	0
7676	2017	0
478	1776	15
102	7022	4
45018	8202	4
114	4143	19
20705	774	14
977	9124	16
112	5131	1
9	9274	20
4675	3735	8
12	1412	18
21580	1134	7
2277	1274	9
105	7557	10
2304	2489	4
128	4010	4
142	6253	0
38128	6854	6
12588	8056	10
110	1715	8
1297	9873	3
102	5327	5
469	2086	3
14	6022	12
10917	4651	7
835	8506	2
39884	7676	18
2197	8962	9
104	3754	4
14	9382	23
29878	8977	4
14	2430	36
101	2567	19
6794	9370	6
10882	1018	20
28379	8623	2
12	1282	4
542	7021	1
112	2885	2
512	9429	26
12520	4399	21
3948	403	9
1662	112	4
150	4190	16
1164	4117	17
101	1193	2
25035	4308	2
452	1347	25
12	2633	9
293	3366	11
1402	9201	6
6109	5183	11
954	9460	30
12459	8729	5
106	5488	17
790	4858	5
11585	167	11
1331	7611	10
7674	6566	8
14	8397	11
107	3987	6
123	2584	6
103	3365	6
3915	157	14
4958	3966	0
43437	8170	3
1627	4661	11
26477	2697	14
22294	7044	13
104	8873	18
102	3052	8
21014	8355	1
2039	926	1
102	8515	2
899	2094	9
43627	1600	3
1650	5644	0
192	4522	1
754	1238	5
1615	1230	25
4143	2219	11
3037	9403	7
109	1688	0
29857	6823	17
104	8206	9
41272	2830	5
14	9862	14
41034	3889	3
7499	129	4
12	265	3
4650	2828	7
167	793	5
7097	5220	18
41715	1415	2
14	9506	4
304	6379	10
14803	6887	7
1887	1422	18
1011	8708	14
185	7158	6
1306	6415	25
880	6779	9
958	1892	6
9532	6187	9
39	2484	45
18699	8971	4
369	985	2
2885	8630	12
238	1145	20
42670	374	11
14	7459	26
318	2630	6
306	7851	1
115	781	8
28493	9912	22
103	5423	16
105	7652	5
24513	1888	10
1599	7822	30
231	2280	0
344	5836	0
23285	1129	27
111	4340	11
10943	8045	3
3304	4132	13
27498	5569	6
12142	874	5
898	3131	15
1619	266	10
1132	1649	5
125	9809	23
106	3451	19
12	9322	6
108	8413	4
4002	9114	13
12	5030	3
120	8343	10
107	8276	1
107	7031	3
29540	3725	5
104	9443	3
8107	6320	0
142	8131	25
1103	8941	6
12748	6274	8
37641	8719	19
30758	1470	4
14	7233	4
138	2975	13
1268	7842	14
27945	6773	13
14041	10	15
126	6913	15
228	8570	3
6758	2775	3
1506	1293	4
130	3594	12
334	4356	4
30974	5030	1
12	8994	18
113	389	6
101	7205	2
459	949	4
31606	3639	16
139	1092	11
14	620	13
9541	7196	6
33750	9195	8
12	4655	5
12	5601	7
1784	732	17
1797	2978	3
14	456	7
29220	6323	12
1114	7574	5
603	638	13
473	1410	1
8	6293	15
12	7524	8
7386	8682	21
3937	8221	12
9078	2789	3
230	4684	5
6631	8436	4
3625	735	21
6165	2907	2
8	282	30
370	2878	16
35526	848	7
12780	4430	18
140	1832	13
116	2475	12
107	7606	17
14	8073	20
9299	6309	22
14	4966	19
40027	935	14
113	2412	19
12227	6114	12
1603	9367	5
2799	9878	9
28453	9296	23
34020	7203	2
5496	9122	11
17345	901	1
9011	9712	10
121	61	29
43176	5202	4
37120	7554	8
448	4590	9
9	6585	11
6294	973	1
23501	9151	14
44884	8681	3
30855	7397	5
15086	4012	27
37294	2781	5
126	2784	9
21864	477	16
14	3588	8
106	8120	9
1517	3895	3
40596	3775	10
17	6596	0
20835	8171	0
12960	6724	11
1004	9200	3
1360	7777	7
14	5713	40
105	2280	9
14	9962	20
14	335	5
11663	1379	14
150	7803	2
1833	9831	1
1235	8704	3
17855	1706	5
21814	5636	11
10338	4903	36
268	9095	26
8	9784	13
1403	4444	6
406	4604	3
8081	3752	1
37451	3704	19
4595	9316	7
194	3194	0
127	5490	12
103	2455	21
129	5114	11
1537	9424	16
1119	5667	7
17000	1151	17
86	8670	4
424	1163	4
5314	4871	14
36931	6339	16
23939	4716	8
45	2143	25
110	199	15
12589	2830	19
187	5964	2
4069	6394	7
11164	7617	5
33425	5399	1
12045	5686	32
104	2585	3
32531	3845	11
8338	8525	0
19583	6334	0
3099	3678	13
5971	3294	20
18163	5443	15
1048	5475	10
130	6546	24
14	4917	11
27065	9954	8
319	6934	8
44625	1217	12
230	6684	4
4148	3886	2
1191	4362	10
12	8540	6
14	861	11
1258	66	16
14	4916	31
1571	6825	12
400	7847	12
33381	310	1
1821	1810	8
122	8580	12
14	4469	9
378	5720	4
10901	6907	2
2399	9006	8
956	1079	2
12	2583	4
10122	2137	15
36383	4353	4
19783	1475	5
531	2507	4
18858	4659	0
358	1980	1
133	9579	10
14	2298	24
673	2364	6
1073	4026	7
33991	6546	3
28749	7341	1
7559	5637	2
19545	4911	2
24225	159	6
12	432	23
234	724	4
9215	2617	12
137	8263	7
104	313	18
157	1998	13
821	6211	6
2041	8705	13
10353	7237	2
8986	9018	4
3543	3509	4
3165	2629	9
3889	3765	5
251	9303	1
384	4365	10
1715	9057	2
1494	254	20
37123	7282	10
10998	2472	5
160	3799	2
14	2866	8
32309	8607	3
204	901	29
569	5989	4
106	7019	21
124	5569	16
105	8987	11
27557	2031	24
14	9999	39
12	6804	28
110	4390	9
103	3189	15
770	5412	12
34136	7636	13
17	8223	0
19269	5442	0
105	7250	1
631	7422	1
104	5875	10
114	9595	15
14	7537	22
22905	3025	4
178	1987	38
777	2804	3
14	4219	13
14	7002	8
10813	9296	39
38849	3876	20
103	2655	5
8765	857	9
7591	7074	4
1094	6272	5
8510	2707	3
101	3452	4
278	5063	11
624	1190	9
737	3663	10
101	852	3
225	8686	4
37312	1069	16
1157	3743	4
3424	2471	13
276	1729	8
14	1727	17
31887	8352	24
7800	3056	0
6675	8538	5
226	6624	9
1804	2962	37
6343	5245	5
6610	1248	8
244	2121	7
283	2665	8
172	4364	3
34926	2815	5
2452	4762	5
36961	7007	15
9471	9461	21
156	614	16
44877	8231	6
12	1495	10
115	8881	16
119	4966	2
1434	8568	24
5827	9003	1
10364	3953	4
30089	9793	6
1617	3644	30
105	9082	4
10493	154	2
189	4964	17
12	8243	13
8	7144	10
6541	4582	1
1419	8879	1
12	4854	10
6389	2022	4
4300	9346	25
121	6084	6
